text,label
"Heute mache ich einen Ausflug in die Berge. Ich packe meinen Rucksack mit Wasser, Broten und Obst. Ich ziehe feste Schuhe an. Der Bus bringt mich zum Startpunkt der Wanderung. Der Weg geht steil nach oben. Es ist anstrengend, aber die Aussicht ist wunderschön. Ich sehe grüne Täler und schneebedeckte Gipfel. Nach zwei Stunden komme ich zu einer Berghütte. Dort mache ich eine Pause und esse mein Mittagessen. Die Luft ist klar und frisch. Ich treffe andere Wanderer und wir unterhalten uns kurz. Der Rückweg führt durch einen Wald. Ich höre einen Wasserfall in der Ferne. Am Ende des Tages bin ich müde, aber glücklich. Die Berge sind wirklich schön. Ich möchte bald wieder wandern gehen.",A1
"Hallo Jens,                                            Stadt X, 2012.03.19
Du bist jetz Vater, es ist super!
Wie heißt sein Sonn?
Wir ist seine Frau geht?
Ich mochte bis seine Haus gehen, kann ich am Freitag gehen?
Viele Glückwünsche!
Freundliche Grüße,
Tobias",A1
"Ich gehe zweimal pro Woche ins Fitnessstudio. Das Studio öffnet um 7 Uhr. Ich trainiere gerne am Morgen. Zuerst laufe ich 15 Minuten auf dem Laufband. Dann mache ich Übungen an den Geräten. Ich trainiere Arme, Beine und Bauch. Zwischendurch trinke ich Wasser. Am Ende mache ich noch Dehnübungen. Nach dem Training gehe ich duschen. Im Umkleideraum treffe ich oft Bekannte. Wir unterhalten uns kurz. Nach dem Fitnessstudio fühle ich mich fit und habe Energie für den Tag. Sport ist gesund und macht Spaß.",A1
"20.01-2012
Hallo mein liebe kannst du bitte meine katzen aufpassen wegen. Ich fährt morgen um 10 Uhr nach Stadt X.
Ich komme morgen 12 Uhr zürük
Danke meine liebe",A2
"Deutschlernen muss sein!
Ob man die deutsche Sprache lernen muss? Natürlich werde ich diese Frage bejaen. Man sagt, wir leben in der Zeit, in der Englisch, Französisch und Spanisch immer mehr Popularität erwerben und „nützlicher"" angesehen werden. Das klingt untröstlich, heißt aber nicht, dass die deutsche Sprache nicht erlernt werden muss. Es wäre zu Schade, die Werke von Goethe und Heine im Original nicht lesen zu können. Die Geschichte und Kultur mit der eigenen Sprache zu erleben ist wirklich verlockend.
Das Gefuhl, dass ich deutsch sprechen und lesen kann, erfüllt mich mit der Freude. Ich kann die Deutschen besser verstehen, ihr Lebensstil, Gewohheiten. Sogar die Geschichte fällt mir jetzt anders ein.  
Englisch ist natürlich interessant und wichtig für die Kommunikation und für die Computerwelt. Französisch und Spanisch braucht man für die Riesen und auch mal für Geschäfte. Deutsch braucht man für die Zukunft, für die nächsten Generationen, die noch sehr darkbar dafür sein werden, dass das Deutschland sich für Stabilität in Europa verantwortlich gemacht hat und für die Umwelt selbstbewusst kämpft. 
Meiner Meinung nach hat die deutsche Sprache mehr Zukunft als Französisch oder Spanisch. Der Nachlass in der Literatur ist so bedeutend, dass die Sprache immer beliebt und gelernt wird.",C1
"Die finanzielle Entlohnung eines Menschen sollte dem Beitrag entsprechen , den er für die Gesellschaft geleistet hat . Wenn wir über Gesellschaft sprechen , verstehen wir unter diesem Begriff eine Menge von Menschen , die diese Gesellschaft schaffen . Sie bauen die Gesellschaft durch ihre Hilfe , Beiträge , gute Leistungen , die sie leisten , machen . Jeder Mensch legt , sozusagen , ein Ziegelchen . Natürlich diese Ziegelchen sind nicht gleich . Jemand macht etwas nützliches für sein Volk , für seine Heimat und anderer im Gegenteil . Jeder Mensch strebt danach , sein Leben schön zu schaffen . Das ist aber von seinem Beruf , von seiner Tätigkeit , sozialischen Zustand abhängig . Nicht alle haben ausreichenden Zustand , Seine Wünsche , Träume in Erfüllung zu gehen lassen . Es gibt viele Gründe dafür : wenige Entlohnung , die nur für Alltagsleben genug ist , grosse Steuer , besonders in Europa , in den USA ... Arbeitslosigkeit steht auf hochem Niveu auch .",C1
"Liebe Mielani, 
                      wegen arbeit muß ich für ein paar Tage weg. Ich Kann mein Haustier die Hase nicht mitnehmen und Kann auch nicht die allein zu Hause lassen. Es wäre sehr nett wenn du die Hase für paar Tagen mit  nehmen Kanst.
Ich Kann dir auch genau erKlären wie Kannst du die füttern, das ist sehr einfach. Die Hase ist sehr lieb. Ich muss 15 Jan bis 21 Jan weg nach Stadt X. wenn ich zurück Komme, melde ich mich sofort an. Und hole ich mein lieblings Tier ab. Ich bin sehr bedanken für dein Mithilfe.
Mit freundlich Grüßen,
Michael Winkelmann",B1
"Stadt X 04.01.2012
Sehr geehrte Damen und Herren,
Ich suches eine Wohneng
Ich möchte wohen mit 3 Zimmer und ein Balkon und ein Garage. und Ich habe Garten. uber wohen. und Ich habe Gruß Keller. Ich möchte eine Schlafzimer Ich möchte ein GrußKüch 
was kostet its 500 €
vielGruß",A1
"Sehr geehrte Damen und Herren!
Für meine Familie, die besteht aus zwei Erwachsene und ein minderjahrige Kind, suche ich Drei_Zimmer Wohnung. Jede Zimmer muss ein separat Eingang haben. Auch wünschen wir ein Balkon, der befindet sich im Hof., die Zimmer auf verschiedenen Seiten des Hauses. Die Miete muss nicht 300 € ubersteigen . Die Toilette und Badezimmer brauchen wir getrennt mit separaten Eingängen.
Mit freundlichen Grüßen
Hr Winkelmann",B1
"Familie Müller hat einen neuen Kühlschrank. Aber es ist kein normaler Kühlschrank. Dieser Kühlschrank kann sprechen! Er sagt ""Guten Morgen"", wenn man ihn öffnet. Er erinnert die Familie daran, wenn die Milch leer ist. Er schlägt sogar Rezepte vor. Einmal wollte Herr Müller nachts heimlich einen Kuchen essen. Da hat der Kühlschrank gesagt: ""Denk an deine Diät, Herr Müller!"" Herr Müller war sehr überrascht. Die Kinder finden den Kühlschrank toll. Sie reden oft mit ihm. Der Kühlschrank kennt viele Witze und Geschichten. Manchmal hilft er sogar bei den Hausaufgaben. Frau Müller sagt: ""Unser Kühlschrank ist wie ein neues Familienmitglied!"" Nur wenn Besuch kommt, ist es manchmal peinlich. Nicht alle Leute mögen es, wenn der Kühlschrank plötzlich ""Willkommen!"" ruft. Aber die Müllers möchten ihren sprechenden Kühlschrank nicht mehr hergeben. Er macht das Leben einfach interessanter!",A1
"Jeden Morgen klingelt mein Wecker um 6:30 Uhr. Ich stehe auf und gehe ins Badezimmer. Dort wasche ich mein Gesicht und putze meine Zähne. Dann kämme ich meine Haare. Anschließend ziehe ich mich an. Ich wähle meine Kleidung schon am Abend vorher aus. Das spart Zeit am Morgen.

Um 7 Uhr gehe ich in die Küche und mache Frühstück. Ich esse meist Müsli mit Milch und einen Apfel. Dazu trinke ich einen Tee. Während ich frühstücke, lese ich die Nachrichten auf meinem Handy. Nach dem Frühstück packe ich meine Tasche für die Arbeit.

Bevor ich das Haus verlasse, gieße ich noch meine Pflanzen. Dann ziehe ich Schuhe und Jacke an. Um 7:45 Uhr verlasse ich das Haus. Ich gehe zu Fuß zur Bushaltestelle. Der Bus kommt um 8 Uhr. Mit dem Bus fahre ich zur Arbeit. Meine Morgenroutine hilft mir, gut in den Tag zu starten.",A1
"Stadt X, 27 März
Meine Liebe Michael,
Vielen Dank für deine Brief und Ich wünsche dir auch alles Gute!
Am die Silvesternacht, Meine Familie war in die koreanische Kirche in Stadt Y. Wir haben vielle koreanische Kuchen gegessen und gespielt zusammen. Und wir haben das Feuerwerk angesehen. In 2012 denke ich Deutsch lernen musst.
Und ich wünsch dass ich  kann Deutsch Prüfung machen am August. Ich habe Deutsche gelernt 
Von September 2011 in VHS Stadt X. Ich habe viel Spaß. Es gibt Viele Zeit Deutsch sprechen beruflich in Deutschland. Ich muss viele Deutsch Dienst von Ministrium treffen. Ich hoffe dass wir können uns bald treffen. 
Mit herzliche Grüße 
Michael Meier",B1
"Stadt X 26.04.2012
Lieber Jens
Herlisch Glük für kinder, wie ist namem baby
wie Get´s dein frau und ihr Babys
Vile Grüse
Friedrich Müller",A1
"DER FEMINISMUS HAT DEN INTERESSEN DER FRAUEN MEHR GESCADET ALS GENÜTZT . Heuzutage ist es ein häufig diskurtiertes Thema der Feminismus und die Rolle , die er in dem Leben von Frauen gespielt hat . Darüber teilen sich die Ansichten der Menschen . Aur der einen Seite gibt es viele Leute , die einfach glauben , dass der Feminismus den Frauen eigentlich mehr geschadet hat , aber auf der anderen Seite noch mehrere Leute finden , dass die Frauen durch Feminismus und seine Wirkung viel gewonnen haben . Wie gesagtg gibt es ein grosses Teil von Menschen , die behaupten , dass der Feminismus , wie er funktioniert hat , die Frauen nicht wirklich genützt hat . Und um ihre Meinung zu ünterstützen , sagen sie , dass ganz typisch die Frauen Gleichgerechtigkeit gewonnen haben , aber in der Tat das nicht gilt . Ihr hauptes Argument ist , dass nach dem Auftretten von Feminismus die Rollenverteilung zwischen Frauen und Männer immer mehr unrecht für Frauen als vorher ist . Das heisst , dass die Frauen nicht nur um Kinder und Haushalt kümmern sollen , aber auch berufstätig sein - eine Karriere abbauen - und ausserdem wie immer schön und gefplegt aussehen . So haben Frauen in dem Modernen Leben zu viele Rollen zu erfüllen und noch mehrere Belastung im Vergleich zu ihren männlichen Mitmenschen . Aber meisten Leute sind einer ganz verschiedenen Meinung und darauf haben sie viel zu widersagen . Diese verraten , dass vielleicht die Frauen noch mehr als Männer belastet sind aber sie behaupten , dass trotzdem Feminismus den Frauen viel geholfen hat und auf jeden Fall grosse Schritte zum Nutzen der Interessen von Frauen gemacht worden sind . Zuerst einmal haben die Frauen heutzutage viele mehrere Rechte und viele von denen befinden sich schriftlich in dem Verfassungsgesetzt . Frauen sind einfach genau gleich wie Männer . Sie können zum Beispiel auch wählen . Ausserdem sind sie unabhängig , denn sie sind berurstätig und gewinnen ihr eigenes Geld . Im Berufsleben sind sie geschätzt und respektiert von ihren Mitarbeiter und sie können auch in den höheren Plätzen einer Firma aufsteigen . Im Alltagsleben haben sie aber auch viel gewonnen , wie z. B. ihre Freiheit . Sie entscheiden für sich selbst , sie können heiraten oder nicht und sie können auch schneiden lassen , ohne negative Verfolgungen für sie und ihre Familien . Darüber hinaus hat eigentlich auch die Rolle von Manner viel verändert . Sie sollen auch manchmal die Kinder betreuen oder etwas Hausarbeit erledigen . Zussamenfassend kann man sagen , dass Feminismus vielleicht nicht alle Probleme der Frauen gelöscht hat aber grosser Vorschrift gemacht wurde . Natürlich gibt es noch viel zu tun aber man muss nicht nur das Schlimmste merken , sondern mehr sich bemühen , so dass zum scluss die Situation noch besser für Frauen ist .",C1
"Tobias Winkelmann
Zentralplatz 12
1234 Stadt X
Au-Pair-Agentur Schultz & Partner
Regenstr. 101
90451 Nürnberg
                                          Stadt X, den 24. September 2011
Beschwerde über ihre Betreuung
Sehr geehrte Damen und Herren
Ich möchte mich über meine Situation bei einer Gastfamilie in Deutschland beschweren. Als ich Ihre Anzeige in der Zeitung gelesen hatte habe ich sofort bei Ihnen angemeldet. Ich hatte sehr grosse Interesse in Deutchland als Au-pair zu arbeiten, weil ich die deutche Sprache lernen möchte. Am anfang war ich sehr glücklich, weil ich die möglichkeit nach Deutchland zu gehen gefunden habe. Wegen Ihre vielversprechen-unreadable-  Anzeige, meine erwartungen waren so viel, aber entsprach alle nicht. Ich habe etwa ein Vierteljahr, bei einer Gastfamilie verbracht und ich war ganz unzufrieden. Ich habe keine Beratung gefunden. Es gab keine Vermittlung und auch keine Betreuung Die Konditionen sind nicht günstig. Die Betreuung konnte mir nicht helfen.
Für mich wäre schön wenn ich nach die Schweiz als Au-Pair gehe. Ich habe für nicht meine Zeit verliere.
Aus den gennanten gründen fordere ich eine Entschuldigung von Ihnen. Hoffe, dass Sie mir eine positive Nachricht schicken.
Mit freundlichen Grüssen
Tobias Winkelmann",B1
"Deutsch? Warum nicht!
Sehr geehrte Damen und Herren,
ich war positiv überraschd, dass Ihr auf Ihrer Internetseite sehr wichtige und interessante Thema vorgeschlagen habt, und zwar, ob man Deutschlernen für sinnvoll halten soll. Ich möchte gerne meine Meinung dazu schreiben. Wie es richtig geschrieben wurde, Englisch, Französisch und Spanisch werden weltweit von mehr Menschen gesprochen als Deutsch und werden daher von vielen als „nützlicher"" angesehen. Ich bin davon überzeugt, dass wir darum käpfen müssen, damit unsere Sprache „die Mehrheit bekommt"". Wie wir alle wissen, Deutschesprache - schwere Sprache. Es besteht aus vielen komplizierte grammatischen Strukturen und Regiln, genauso wie wir, Deutsche, selbst. Unsere Sprache ist ein Spiegel von uns selbst: totale Klarheit, pure Ordnung und absolute Prezisigkeit. Deutsch ist die Ursprache von anderen Sprachen, Englisch, z.B. Das ist die Sprache von unsere Vergangenheit und unsere Hekunft. Ist das nicht wert, dass größte Dichter aller Zeiten, Johann Wolfgang Goethe auf Deutsch gesprochen und geschrieben hatte? Dieser Grund hätte mir persönliche schon gereicht, damit ich mit Deutschlernen anfangen würde und Goethe im Original lesen könnte. Ich nehne noch ein Grund dafür, dass wir unsere Sprache mehr als „nützlich"" ansehen müssen. Deutschland ist attraktiv für Touristen. Es wäre schön, dass meisten Touristen weinigstens paar Wörter Deutsch könnten, um sich mit uns über „Wetter"" zu unterhalten.
Deutschesprache ist sehr melodisch, weich, und nicht so hart und grob, wie man es in der Welt vorstellt. Viele Deutsche Lieder müssen gelernt werden und die ersten Plätze in Charts erobern.
Also, ich halte es absolut für sinnvoll, das wir, Deutsche, unsere Sprache „verteidigen"" müssen. Ich hoffe, dass Deutsch bald weltweit sich verbreitet und eine internationale Sprache wird. 
Mit freundlichen Grüßen,
Maria Müller",B2
"Der Wohnungsmarkt in meiner Stadt ist nicht nur interessant, sonder auch vielfältig. Der Grund dafür ist, dass man kann sowohl an dem Berg als auch ans Meer wohnen. Das ist natürlich kein großer Berg. trotzdem findet man dort die Möglichkeit ein traumhaftes Haus im Grün zu mieten bzw. zu kaufen, das auch über einen wunderschönen Garten verfügt und das sich besonder für Familien geeignet. Sie können nähmlich täglich Hobbys wie Wandern, Klettern oder Joggen treiben und ein Leben im Ruhe führen
Wer andererseits das Meer mag, hat in der Tag, beim Wohnen in dieser Stadt die Möglichkeit es zu genießen. Der Stadtteil  der ans Meer liegt ist weder ruhig noch besonders grün. Im gegenteil ist er dichtbewohnt und relativ laut und geeignet sich für die Leute, die sehr gerne ausgehen, egal jungere oder ältere. Außerdem, wegen des schönen wetters. kann man mindestens fünf Monate pro Jahr schwimmen oder sich einfach an den Strand liegen. Die ist auch eine übliche Tätigkeit der einzelnen Personen!
Die Einwohner in dieser Stadt haben es vor ihre eigene Wohnung zu besitzen. Die Wonhungen darf man relativ preiswert nennen. Ein Wohnungsort zu mieten ist auch einfach und Bürokratiefrei und verschiedene Dienst sind dazu hilfreich.
Es reicht nur sich zu entscheiden. Berg oder Meer!",C1
""" Die finanzielle Entlohnung eines Menschen sollte dem Beitrag entsprechen , den er / sie für die Gesellschaft geleistet hat "" In den folgenden Aufsatz wird die oben genannte These diskutiert . Die These nimmt in einer bestimmten Gesellschaftlichen Theorie Ausgangspunkt . Sie wird öfters im Zusammenhang mit Politik erwähnt , und ist natürlich umstritten . Es geht darum wie man den Beitrag des einzelnen Menschen in der Gesellschaft bewerten soll , also ob die finanzielle Entlohnung parallell zu dem Beitrag sein sollte . Das bedeutet das eine Person die nicht viel für die Gesellschaft tut , zum Beispiel nicht arbeitet , auch eine niedrige finanzielle Entlohnung von Staat erhalten sollte . ( Ich verstehe mit "" finanzielle Entlohnung "" die Dienste die den Staat an die Bürger anbieten , Rente , Krankenversicherung , Arbeitslosengeld usw ) Umgekehrt sollte eine Person die viel macht , z. B. arbeitet , sich in der Gemeinde engagiert usw , eine höhere finanzielle Entlohnung erhalten . Dies ist eine typische "" Nutzen-Theorie "" , man bewertet die Menschen nach ihrem Nutzen für die Gesellschaft . Im Gegensatz zu dieser Theorie , stehen andre Theorien die nicht so stark auf dem Nutzen der einzelnen Menschen focusiert ist , sondern alle Menschen gleich "" bewerten "" . Dies ist für den "" Skandinavischen-Staatsmodel "" typisch . In den Folgenden werden die Vor- und Nachteile der oben genannten These diskutiert . Wie schon erwähnt , ist die These umstritten . Wenn man eine Politik führt , die in dieser These verankert ist , werden die Menschen belohnt die etwas für die Gesellschaft tun . Das ist natürlich ein gutes Ziel , und eine gute Einstellung . Es sollte immer ein Ziel sein sich für die Gesellschaft zu engagieren . Das machen auch die meisten Menschen . Jeder möchtet gerne etwas für die Gesellschaft bedeuten , das gibt die Menschen ein Selbstwertgefühl . Hier in Deutschland wurde mit den neuen Reformen ( die Hartz Reformen ) die 1 Euro-Jobs eingeführt . Dass heisst das Arbeitslose verpflichtet sind , einfache Jobs zu machen z. B. die Strassen kehren . Dafür erhalten sie 1 Euro pro Stunde , und kriegen noch dazu ihr Arbeitslosengeld . So machen sie für die Gesellschaft etwas , und werden mit einer Euro pro Stunde "" belohnt "" . Es gibt verschiedene Meinungen , ob diese Ordnung den Arbeitslosen ein Gefuhl gibt , wichtig zu sein , etwas beizutragen , und ihnen so einen Selbstwertgefuhl zu geben . Oder ob es eigentlich nur eine Aussbeutung der Arbeitslosen ist , von der den Staat profitiert . Es gibt in Deutschland viele Arbeitslose , gerade in der ehmaligen DDR . Viele von ihnen hatten damals , also als die DDR existierte , Jobs . Heute stehen sie ohne Arbeit da . Generell gibt es viele Leute die lange gearbeitet haben , und wegen einer Krankheit , Verletzung oder wegen Abbau von Arbeitsstellen , arbeitslos wurden . Wenn man heutezutage über 45 Jahre alt ist , ist es auch sehr schwer wieder eine neue Arbeitsstelle zu kriegen . Die Firmen möchten gerne "" dynamische und junge "" Menschen anstellen , statt einer der 20 Jahre lang Erfahrung hatt , aber "" alt "" ist . Arbeitslos zu sein , ist nicht etwas was man freiwillig wählt . Warum sollte man also dafür von Staat bestraft werden ? Die These könnte für eine Elite-Gesellschaft Anlass geben , denn um bei der Gesellschaft beitragen zu können , muss mann Ressourcen haben . Mann muss gesund sein , arbeiten können , und eine Arbeit haben . Ich habe vorhin gesagt , dass man es nicht wählt arbeitslos zu sein . Dies ist eine Wahrheit mit Modifikationen . In der Einleitung wurde das "" Skandinavische-Staatsmodel "" erwähnt . Das Model beruht auf die Werte der sosial-demokratischen Demokratie . Es ist ein System in der keiner "" ausgelassen "" werden soll . Falls man arbeitslos wird , oder krank , soll der Staat die Menschen unterstützen . Das ist eine gute Ordnung , es gibt einen eine gute Sicherheit . Das Problem ist aber , wenn diese Beitrage von Staat so gut / gross sind , dass es sich nicht mehr lohnt arbeiten zu gehen . Dies ist ab und zu in Skandinavien der Fall gewesen . Manche Leute wählen dann arbeitslosengeld zu kriegen , statt arbeiten zu gehen . Es kommen auch Leute nach Skandinavien nur um dort "" vom Staat "" zu leben . Das tolle "" Staats-model "" hat sich herumgesprochen , und jetzt haben die Skandinavier ein Problem . Viele kritisieren die Politik weil sie schon sehr lange sehr naiv gewesen ist . Abschliessend kann man nur sagen ; es gibt keine perfekte These die dieses Problem lösen könnte . Es gibt immer Vor- und Nachteile bei allen Thesen . Das Beste wäre , einen Kompromiss zu machen , nicht zu naiv sein aber auch nicht zu streng .",C1
"Stadt X, den 13.03.2012
Lieber Michael,
zuerst möchte ich dir für deinen Brief danken. Ich denke, dass dir gut geht. An diesem Abend war ich mit meine Mann und noch mehreren Freunden im einen Party mit Musiker Band. Ich habe nicht so viele Wünschen für das neue Jahr. Für mich am wichtigsten ist das, dass meine Familie -ambiguous-bleib. Wie du weißt, sei dem meiner Tochter geboren ist, bin ich Hausfrau Aber wenn ich nur mit Deutschesprachkurst fertig bin, fange ich gleich zu eine Stelle im meinem Beruf zu suchen an. Wir möchten ganz gern mit dir treffen und laden wir dich zu uns. Schreibst du mir bitte wann du kommen kannst? Ich warte auf Deine Antwort.
Herzliche Grüße
Eva",B1
"Maria Meier, Bahnhofsstraße 6, 12345 Stadt X

Internationale Au-pair Vermittlung
Bahnhofstrasse 101, 65185 Wiesbaden

Stadt Y, 14.08.2010-
Die Fragen über die Internationale Au-pair Vermittlung
Sehr geehrte Damen und Herren
Ich beziehe mich auf Ihr Inserat. Vor drei Monaten habe ich meine Schule in XY fertig gemacht. Ich habe Spanisch studiert und jetzt habe ich viele Interesse meine aussprache zu verbesseren. Eine gute Idee ist nach Europa zu gehen. Mit Ihre Agentur kann ich hoffentlich einen Job finden und am Wochenende die Spanisch Schule zu besuchen. Jetzt habe ich eine Frage. Geht das wenn ich am Wochenende frei bin? Mit die Familie kann ich verschiedene Sprache nützen (Deutsch, Englisch, Spanisch...). Am besten für mich ist wenn ich eine deutsch-sprächige Familie bekomme, und wenn ich frei bin kann ich Spanisch verbesseren.  Ich Interessiere mich auch in meinen Rechte und Pflichten. Ich muss sicher sein ob die Familie bezahlt mir immer und wie das geht wenn sie sind nicht so gut zu mir. Auch wenn die Familie die Kinder hat, was muss ich machen?`Drausen gehen, kochen, spatzieren, putzen?
Ich freue mich sehr über Ihre schnelle Antwort.
Danke Ihnen im Voraus.
Mit Freundlichen Grüssen                                Maria Meier",B2
"Liebe Maria
Weil ich ab dem 3 März mache urlaub bitte aufpassen auf maine katze, Nur 2 mal pro tag futer und geben milch
Danke Stefan",A2
"Mein Telefon klingelt. Mein Freund Thomas ruft an. Er fragt: ""Hallo! Wie geht es dir?"". Ich antworte: ""Gut, danke. Und dir?"". Thomas erzählt von seiner Arbeit und seiner Familie. Dann fragt er: ""Hast du am Samstag Zeit? Wir wollen grillen."" Ich schaue in meinen Kalender. Zum Glück habe ich Zeit. Ich sage: ""Ja, ich komme gerne. Soll ich etwas mitbringen?"". Thomas sagt: ""Bring bitte Salat mit."" Wir sprechen noch über die Uhrzeit und den Ort. Dann verabschieden wir uns. Ich freue mich auf Samstag. Telefonieren mit Freunden ist schön.",A1
"Der Feminismus hat den Interessen der Frauen mehr geschadet als genützt . In unserer Welt ( und damit meine ich unsere gemütliche westliche Welt ) , ist es eine Tatsache , dass Frauen sich in den letzten 100 Jahren sich wirklich entwickelt haben . Zwischen unseren Uhrgroßmuttern und uns gibt es eine Menge Unterschiede , die eigentlich nur als positive beschrieben sein können . Wir dürfen heutzutag studieren , selbstständig werden , heiraten oder einsam bleiben , Kinder kriegen oder nicht , allein im Urlaub gehen , in der wirtschaftlichen Welt eine Rolle spielen , und so weiter ... Und dafür haben wir die Entwicklung von Ideen ( zwar , der Frauen , aber eigentlich auch von den Männer ) zu danken . Als junge Frau ist es für mich immer eine Tatsache gewesen , dass Feminismus etwas positives ist . Aber mit ein bißchen Rücksicht kann mann eine ganz andere Seite des Feminusmus sehen , nämlich , ist es wirklich so ein postive Teil des letzten Jahrhundert gewesen ? Mit Feminismus ist es zu einfach zu sagen "" wir wollen uns entwicklen , Männer sind für uns nicht wichtig , viva weibliche Freiheit ! "" Eine ganze Menge andere Kontroverse kommen ins Frage . Hier wäre es also interessant zu versuchen , Feminismus zu definieren . Es ist sicher schwer , wenn man nicht die genaue historischer Informationen hat , nicht etwas falsches zu sagen . Die Entwicklung der Frauen ist durch die Ausbildung möglich gewesen . Frauen sind in der Schule gegangen , und sind ziemlich schnell mehr informiert geworden , und danach , genau so wie ein wachsende Kind , das immer mehr Fragen zur Welt und zu sich selbst fragt , haben sich Frauen endlich Fragen über ihre Kondition gestellt . Die Tatsache ist aber , dass wir leider sehr wenige Quellen über solche Gedächtnisse haben , da Frauen Literatur vor dem Ende das 19. Jahrhundert sehr selten ist . Das Bewußtsein der Frauen wurde also wach , und damit ist die Sucht nach Freiheit und Selbstständigkeit gekommen . Sachen , die uns heute ganz normal vorkommen , waren dann Rechte , die sie nicht hatten : an der Universität zu studieren , sich ihren Mann auszusuchen , wahlen ( und das ist eigentlich einen des wichtigsten Rechten , besonders wenn man in einer Demokratie lebt . ) , und so weiter . Sie wollten auch , dass die Rollen des Mannes und der Frau sich zu Hause geändern , und besonders nach den 50gen Jahren : Frauen wollten meistens kein Putzfrau mehr sein , sie wollten nicht die "" Haussklaven "" sein ... Und langsam haben wir ein neue Typ von Frauen auftauchen gesehen , nämlich die "" powerwoman "" , die an ihr Beruf und ihr Position in der Welt am meistens denkt . Vor einer weiterer Analyse der heutigen Frauen , muss man sich fragen , was ist denn dieser Feminismus , wirklich ? Außer die Sucht nach Gleicheit und Freiheit , kann man nicht was anderes sehen ? Es ist wichtig zu zeigen , dass feimistische Frauen das MOdel des Mannes benützen . Am Anfang haben sie das mit äußere Symbolen gezeigt : kurze Haare , Hose tragen , kein Coquetterien mehr . Dann ist es weiter gegangen : arbeiten , Geld bedienen , eine entwickelte Leben ohne tausende Kindern , einfach ein Leben für sich und nicht für ihre Männer und Kinder . Aber wo kann man die Grenze dann zwsichen Mann und Frau ziehen ? ISt dieser Feminismus nicht eine Antworte auf eine Gefühl von Mindheit ? Und gibt es auch nicht das Gefahr , dass Frauen , die eigentlich nicht 100 pro mit diesem "" Idealismus "" einverstanden sind , trotzdem mit machen sollen . Als informierte Mensch , ist es einfach zu sehen dass viele Frauen suchen genau alles was Feminsimus hasst : die Sicherheit eine stabile Ehre , die Einfachkeit eines Lebens ohne zu viele Fragen und Verantwortlichkeiten . Aber die zornige Reaktion der feimnistichen Frau ist einfach vorzusehen ! Ich glaube einfach , dass es wichtig ist , eine Tatsache nicht zu vergessen : wir sind alle bioligisch progammiert , und Männer und Frauen haben Chromosomen und Hormonen , die sie unterscheiden . Wir können nicht die selben Rollen spielen , weil wir einfach nicht die selben sind . Aber für mich bedeutet Feminismus etwas viel breiter als was in unsere westliche Kultur passiert ist , und nämlich , dass es überall in der Welt Frauen gibt , die immer noch für ihre ersten Rechten kämpfen : das Recht zu leben , ohne Angst vor den Männer zu haben , Möglichkeiten für Ausbildungen , sexuelle Rechte , aber am wichtigsten , Gleicheit vor dem Gericht zu haben . Und in diesem Sinne ist es unmöglich zu sagen , Feminismus habe den Interessen der Frauen geschadet . Es gibt überall in der Welt so viele Kulturen wo die Frauen kein Respekt kriegen , und keine Rechte haben , und dagegen sollte Feminisimus kämpfen . Feminismus kann nicht ein Kampf nach Gleicheit mit den Männern bleiben , es muss ( und es wird auch ) ein Kampf nach Menschlicherechte . So lange eine Frau noch mit Steinen ermordert sein kann , und zwar wegen ein "" rape "" wo sie unverantwortlich ist , muss Feminismus durch die Welt Frauen schützen .",C1
"Kriminalität zahlt sich aus . Viele wird ohne Zweifel behaupten , dass Kriminalität sich nicht auszahlt , aber stimmt das ? Wenn man einen Standpunkt dazu zu nehmen versucht , soll man seine Entscheidung ohne moralische Faktoren treffen . Die folgende Frage soll gestellt werden . Ist das Leben des Verbrechers nicht ähnlich wie das Leben ein Extremsportler ? Ob man in den höhesten Gebirgen der Welt steigt , oder im Jungel bügelt , ( es gibt solche Menschen , die "" Extrembügeler "" genannt werden ) macht der Extremsportler , ein außergewöhnlicher Typ , alles auf eigenen Gefahr . Seine Mühe ist aber wert , denn er wird sehr gut bezahlt und es macht ihm / ihr auch wahrscheinlich Spaß . Es ist vielleicht auch so bei dem Dieb . Der Doppelgänger von Brad Pitt hat auch eine gefährliche Stelle . Aber würde er lieber in Aldi arbeiten ? Wahrscheinlich nicht . Beim Verbrecher ist es auch so . Er weißt , dass andere ins Gericht gebracht und ins Gefängnis geschickt sind . Er ist aber bereit dieses Risiko einzugehen , weil er glaubt , dass Kriminalität ist ihm lohnend . Es ist auch so bei den Stuntmänner der Welt . Die gehen durch Feuer um Geld zu verdienen , dass ist ihrem Prozess . Für die Gesellschaft ist Verbrechen aber ein Krebs , oder ? Ja , natürlich . Deswegen wird Kriminalität gekämpft . Aber wenn man diese Frage überlegt , muss man , wie oben erwähnt , alle moralische Überlegungen zur Seite lassen . Diese Frage geht um Risiko , Gefahr und Ergebnis . Es ist am Ende eine persönliche Entscheidung . Also zahlt Kriminalität dich aus ? Könntest du ein Dieb ( oder sogar ein Extremsportler oder Doppelgänger ) sein ?",B2
